date,entry,exit,weekday,sunrise,weather_code,sunset,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max
2024-03-23,264202,263303,Saturday,1711154992,3.0,1711199188,44261.746,0.0,0.0,0.0,0.0,50.18,68.09,59.108753,51.968117,62.01344,41.862534,9.745724,16.330101
2024-03-22,428788,427392,Friday,1711068688,3.0,1711112730,44107.55,0.0,0.0,0.0,0.0,45.86,70.16,58.715004,50.244114,61.762657,38.259033,15.7450485,23.0411
2024-03-21,467585,465560,Thursday,1710982383,3.0,1711026271,43953.293,0.0,0.0,0.0,0.0,53.690002,71.24,62.097496,52.86534,64.37506,43.48521,20.014587,29.3047
2024-03-20,498320,496189,Wednesday,1710896079,3.0,1710939813,43799.074,0.0,0.0,0.0,0.0,43.7,66.02,56.63375,49.145058,59.345398,35.508392,6.5027094,10.290199
2024-03-19,463255,461421,Tuesday,1710809774,3.0,1710853354,43644.984,0.0,0.0,0.0,0.0,38.3,61.16,49.50125,41.590782,52.91067,29.35864,7.6090894,11.4087
2024-03-18,382020,380113,Monday,1710723469,3.0,1710766895,43491.13,0.0,0.0,0.0,0.0,30.11,55.309998,45.49625,38.373795,47.341606,22.66422,5.5340323,10.5139
2024-03-17,235834,235493,Sunday,1710637163,0.0,1710680436,43337.594,0.0,0.0,0.0,0.0,28.85,51.8,42.15125,34.89362,45.339844,20.695206,7.147907,9.8428
2024-03-16,366269,365598,Saturday,1710550856,0.0,1710593976,43184.484,0.0,0.0,0.0,0.0,31.55,54.23,43.197502,34.3788,46.07375,22.342781,11.990403,17.6723
2024-03-15,377987,376161,Friday,1710464549,1.0,1710507517,43031.89,0.0,0.0,0.0,0.0,28.94,54.95,43.403748,33.535316,44.569305,19.99426,14.107296,23.4885
2024-03-14,461387,459417,Thursday,1710378241,2.0,1710421057,42879.914,0.0,0.0,0.0,0.0,34.16,58.64,48.03875,37.451622,52.322617,23.902567,16.627697,25.278101
2024-03-13,474585,472464,Wednesday,1710291932,51.0,1710334597,42728.65,0.003937008,0.003937008,0.0,1.0,41.09,60.44,50.24375,37.997894,52.23867,27.031317,27.02607,38.923798
2024-03-12,455615,453412,Tuesday,1710205623,3.0,1710248137,42578.13,0.0,0.0,0.0,0.0,39.65,62.69,51.35375,42.712315,54.852585,29.646439,9.182606,12.974601
2024-03-11,358989,356183,Monday,1710119313,3.0,1710161677,42427.312,0.0,0.0,0.0,0.0,39.47,61.88,51.29,43.354248,53.470596,31.104322,6.0440416,13.1983
2024-03-10,192257,191074,Sunday,1710033004,3.0,1710075216,42275.895,0.0,0.0,0.0,0.0,39.11,58.82,48.1925,39.61177,50.253345,28.867949,11.60656,16.5538
2024-03-09,234873,233167,Saturday,1709946695,3.0,1709988755,42123.996,0.0,0.0,0.0,0.0,32.36,58.46,46.512497,38.878662,51.48502,23.910627,9.928854,14.093101
2024-03-08,375159,374169,Friday,1709860386,3.0,1709902294,41971.703,0.0,0.0,0.0,0.0,30.2,54.32,43.20875,35.262543,46.928364,22.61635,9.26939,16.5538
2024-03-07,432704,429958,Thursday,1709774078,3.0,1709815832,41819.14,0.0,0.0,0.0,0.0,31.46,51.08,41.4875,32.891678,44.005516,22.075176,9.419337,16.330101
2024-03-06,433724,430960,Wednesday,1709687768,3.0,1709729370,41666.406,0.0,0.0,0.0,0.0,29.84,50.809998,40.52375,31.220018,44.26184,21.201439,13.836889,19.461899
2024-03-05,424731,421184,Tuesday,1709601459,3.0,1709642908,41513.617,0.0,0.0,0.0,0.0,32.54,49.37,40.775,33.53485,43.07518,24.642565,6.409698,11.184999
2024-03-04,353199,350635,Monday,1709515149,3.0,1709556446,41360.867,0.0,0.0,0.0,0.0,25.34,47.57,36.6125,29.040106,40.954216,17.16914,7.4361324,14.5405
2024-03-03,196613,195705,Sunday,1709428839,3.0,1709469983,41208.28,0.0,0.0,0.0,0.0,24.98,46.67,36.93875,30.485556,40.34291,18.42558,6.7444715,11.8561
2024-03-02,216796,215381,Saturday,1709342529,71.0,1709383520,41055.965,0.007874016,0.003937008,0.027559055,2.0,26.869999,43.34,35.506252,27.656837,36.15291,19.558256,8.565111,14.5405
2024-03-01,360968,358665,Friday,1709256217,3.0,1709297057,40904.03,0.0,0.0,0.0,0.0,28.22,44.96,35.66375,27.450962,38.358948,19.389194,11.294082,16.330101
2024-02-29,408533,406542,Thursday,1709169905,3.0,1709210594,40752.598,0.0,0.0,0.0,0.0,31.37,47.21,39.18125,31.10351,38.954407,23.13736,12.098428,19.461899
2024-02-28,410410,407552,Wednesday,1709083592,3.0,1709124130,40601.766,0.0,0.0,0.0,0.0,31.55,46.22,38.61125,29.836538,38.399887,22.955177,12.112896,17.6723
2024-02-27,422330,419757,Tuesday,1708997277,3.0,1709037666,40451.66,0.0,0.0,0.0,0.0,26.33,44.6,35.34875,28.458677,38.273304,19.279552,6.814594,11.184999
2024-02-26,353798,351386,Monday,1708910962,3.0,1708951202,40302.402,0.0,0.0,0.0,0.0,21.38,42.620003,32.06,24.724592,35.246227,13.311031,6.154799,10.5139
2024-02-25,169496,168532,Sunday,1708824645,3.0,1708864737,40154.1,0.0,0.0,0.0,0.0,20.84,41.09,31.9775,25.279858,34.17744,13.532883,5.7032533,8.7243
2024-02-24,233525,232048,Saturday,1708738327,3.0,1708778272,40006.89,0.0,0.0,0.0,0.0,20.12,37.4,29.255,21.959011,29.61964,12.3990135,6.3979764,11.8561
2024-02-23,335027,332103,Friday,1708652008,3.0,1708691808,39860.887,0.0,0.0,0.0,0.0,21.83,35.42,29.46125,22.151196,28.57688,14.193892,7.02076,11.4087
2024-02-22,406061,403986,Thursday,1708565687,3.0,1708605342,39716.223,0.0,0.0,0.0,0.0,20.93,35.510002,28.1,20.506437,28.800518,13.474834,11.144661,16.7775
2024-02-21,416179,413346,Wednesday,1708479364,3.0,1708518877,39572.945,0.0,0.0,0.0,0.0,18.23,35.33,26.907501,19.214373,28.449852,9.935474,7.6058,10.9613
2024-02-20,407558,404888,Tuesday,1708393041,3.0,1708432411,39429.914,0.0,0.0,0.0,0.0,16.97,31.91,25.72625,18.40279,24.86109,9.452206,6.8621593,12.750899
2024-02-19,212116,209567,Monday,1708306718,71.0,1708345944,39286.812,0.047244098,0.0,0.33070865,9.0,19.49,27.32,23.7875,15.876261,19.985252,11.910284,8.815597,13.6456995
2024-02-18,188469,186592,Sunday,1708220394,71.0,1708259477,39143.766,0.043307092,0.0,0.3031496,9.0,17.869999,25.79,21.455,12.86327,17.81601,9.261997,12.205495,20.3567
2024-02-17,220632,218744,Saturday,1708134069,71.0,1708173010,39000.887,0.027559057,0.007874016,0.13779527,7.0,23.63,61.34,44.0375,31.219461,49.28218,11.769205,23.55764,34.4498
2024-02-16,327404,324313,Friday,1708047744,3.0,1708086542,38858.32,0.0,0.0,0.0,0.0,42.89,64.22,52.7375,43.894333,57.226696,33.6537,22.317368,32.660202
2024-02-15,396617,392706,Thursday,1707961418,3.0,1708000074,38716.188,0.0,0.0,0.0,0.0,23.9,46.04,35.315,28.10812,38.810596,16.199986,6.491156,10.5139
2024-02-14,424170,419950,Wednesday,1707875091,3.0,1707913606,38574.62,0.0,0.0,0.0,0.0,21.02,45.05,33.605,25.825039,37.49812,13.520685,6.1058216,12.974601
2024-02-13,397530,394625,Tuesday,1707788762,3.0,1707827137,38433.76,0.0,0.0,0.0,0.0,26.96,60.62,43.295,33.683315,50.135357,19.245659,14.052206,20.3567
2024-02-12,333785,330083,Monday,1707702433,3.0,1707740668,38293.74,0.0,0.0,0.0,0.0,37.04,60.08,46.932503,35.819336,48.42293,25.220339,16.36683,23.4885
2024-02-11,169947,169105,Sunday,1707616102,3.0,1707654199,38154.7,0.0,0.0,0.0,0.0,22.37,46.49,33.93125,26.741814,39.468803,14.964252,7.37871,9.395399
2024-02-10,247704,245947,Saturday,1707529771,3.0,1707567729,38016.785,0.0,0.0,0.0,0.0,18.77,43.25,30.31625,23.339947,37.124226,11.489552,5.5249825,7.3820996
2024-02-09,342182,338355,Friday,1707443437,3.0,1707481260,37880.137,0.0,0.0,0.0,0.0,19.76,40.010002,29.4125,22.49688,33.77707,13.140512,6.0852976,8.948
2024-02-08,401948,397059,Thursday,1707357102,3.0,1707394791,37744.902,0.0,0.0,0.0,0.0,15.530001,38.75,28.38125,21.136904,32.554653,7.430504,7.436133,9.395399
2024-02-07,423627,418803,Wednesday,1707270766,3.0,1707308321,37611.242,0.0,0.0,0.0,0.0,12.290001,35.69,25.43375,17.854475,27.661404,4.067093,6.2994494,10.0665
2024-02-06,421283,416968,Tuesday,1707184428,3.0,1707221852,37479.297,0.0,0.0,0.0,0.0,17.6,35.239998,27.365,20.367636,28.32694,10.453808,6.843904,10.0665
2024-02-05,337974,333713,Monday,1707098088,3.0,1707135383,37349.24,0.0,0.0,0.0,0.0,24.62,33.8,28.385,21.892202,27.784887,17.645823,4.051379,10.0665
2024-02-04,166535,164572,Sunday,1707011746,3.0,1707048914,37221.21,0.0,0.0,0.0,0.0,13.280001,33.71,24.0275,16.590265,26.886852,5.902649,6.6057816,11.6324
2024-02-03,221649,219101,Saturday,1706925402,3.0,1706962445,37095.4,0.0,0.0,0.0,0.0,17.96,30.47,24.4625,17.294926,23.936626,9.990179,6.3034196,9.619101
2024-02-02,341149,336745,Friday,1706839056,3.0,1706875977,36971.94,0.0,0.0,0.0,0.0,11.84,35.78,23.423752,16.495123,28.633926,5.1297417,8.396949,12.5272
2024-02-01,399901,395647,Thursday,1706752708,3.0,1706789509,36850.953,0.0,0.0,0.0,0.0,14.540001,32.45,24.9125,18.342203,26.331926,7.538641,5.222329,9.1717
2024-01-31,416425,412714,Wednesday,1706666359,73.0,1706703040,36731.305,0.17716536,0.0,1.2401575,16.0,23.27,33.8,27.68375,21.379581,27.618324,16.892725,5.9058495,9.619101
2024-01-30,409147,404522,Tuesday,1706580008,3.0,1706616571,36612.68,0.0,0.0,0.0,0.0,18.68,37.13,27.2225,19.277784,28.995401,10.541662,6.9383073,10.9613
2024-01-29,335873,331764,Monday,1706493656,71.0,1706530101,36495.207,0.007874016,0.0,0.05511811,2.0,16.34,34.43,25.98125,18.825556,27.1588,9.014212,5.659212,8.948
2024-01-28,155048,153740,Sunday,1706407302,3.0,1706443632,36379.02,0.0,0.0,0.0,0.0,16.34,32.54,24.55625,16.914078,25.100277,7.619955,6.502709,9.8428
2024-01-27,239371,237276,Saturday,1706320946,3.0,1706357162,36264.26,0.0,0.0,0.0,0.0,14.450001,32.27,23.210001,15.389692,24.05407,7.1871243,7.109297,9.619101
2024-01-26,344316,340608,Friday,1706234589,3.0,1706270693,36151.062,0.0,0.0,0.0,0.0,14.990002,29.3,22.414999,14.916353,22.081882,7.1613026,5.188683,8.5006
2024-01-25,395688,392324,Thursday,1706148230,3.0,1706184223,36039.58,0.0,0.0,0.0,0.0,12.469999,27.32,19.775,12.043253,20.079367,4.9223595,5.8162003,7.6058
2024-01-24,418101,413638,Wednesday,1706061869,3.0,1706097754,35929.938,0.0,0.0,0.0,0.0,12.92,26.96,19.89875,11.697119,19.278538,4.386448,5.733881,9.1717
2024-01-23,409367,405682,Tuesday,1705975507,3.0,1706011285,35822.305,0.0,0.0,0.0,0.0,9.77,26.51,18.1325,10.412722,18.983105,1.781887,3.8225873,8.0532
2024-01-22,328633,324812,Monday,1705889143,3.0,1705924816,35716.81,0.0,0.0,0.0,0.0,9.5,27.95,18.545,10.173567,18.740543,1.0183067,6.5219193,11.8561
2024-01-21,154981,153061,Sunday,1705802777,3.0,1705838348,35613.617,0.0,0.0,0.0,0.0,12.469999,28.94,21.07625,13.1154995,22.06474,4.024561,6.023307,10.7376
2024-01-20,202740,200829,Saturday,1705716409,3.0,1705751880,35512.883,0.0,0.0,0.0,0.0,14.540001,34.25,23.75,15.362442,25.598173,7.0125465,10.0041685,14.9879
2024-01-19,236441,233837,Friday,1705630040,3.0,1705665414,35414.75,0.0,0.0,0.0,0.0,12.740002,36.41,24.89375,16.984821,29.442041,4.0615654,7.2865787,10.0665
2024-01-18,404692,400967,Thursday,1705543668,2.0,1705578948,35319.39,0.0,0.0,0.0,0.0,15.619999,37.31,26.6675,19.279253,30.295925,8.24185,7.2831445,10.290199
2024-01-17,345527,341767,Wednesday,1705457294,2.0,1705492483,35226.957,0.0,0.0,0.0,0.0,15.890001,37.04,26.6525,19.007748,30.697002,7.6401405,7.9437127,10.7376
2024-01-16,179388,177015,Tuesday,1705370918,2.0,1705406019,35137.61,0.0,0.0,0.0,0.0,13.009998,39.829998,26.93,18.605658,31.321877,4.7600803,9.344664,12.974601
2024-01-15,162202,160146,Monday,1705284540,3.0,1705319556,35051.52,0.0,0.0,0.0,0.0,15.799999,38.21,26.88125,19.08024,31.278038,7.872719,8.249648,12.079801
2024-01-14,149764,148709,Sunday,1705198160,3.0,1705233095,34968.836,0.0,0.0,0.0,0.0,16.79,40.1,28.1,20.254488,31.13861,8.98947,7.8294992,12.3035
2024-01-13,241681,239387,Saturday,1705111777,3.0,1705146635,34889.746,0.0,0.0,0.0,0.0,18.05,34.07,25.70375,17.987984,26.557455,9.72464,6.502709,10.7376
2024-01-12,297905,294469,Friday,1705025393,3.0,1705060176,34814.336,0.0,0.0,0.0,0.0,17.15,42.71,29.3375,20.794151,33.56663,8.592737,8.213173,12.5272
2024-01-11,390910,385817,Thursday,1704939005,3.0,1704973717,34741.863,0.0,0.0,0.0,0.0,15.799999,36.05,26.907501,19.698761,29.123995,8.147581,5.6636314,9.395399
2024-01-10,393620,388697,Wednesday,1704852616,3.0,1704887259,34672.082,0.0,0.0,0.0,0.0,13.1,35.06,24.95375,17.4473,28.028587,4.2347927,6.2395864,9.395399
2024-01-09,330677,326768,Tuesday,1704766224,2.0,1704800802,34605.08,0.0,0.0,0.0,0.0,12.559999,36.41,24.60125,17.107328,29.437191,4.656555,6.673612,8.5006
2024-01-08,323799,319258,Monday,1704679830,3.0,1704714345,34540.926,0.0,0.0,0.0,0.0,16.609999,34.25,24.814999,17.717808,27.180101,9.306547,4.7453933,7.1584
2024-01-07,160111,157990,Sunday,1704593433,3.0,1704627888,34479.715,0.0,0.0,0.0,0.0,14.450001,33.98,24.01625,16.319628,27.457123,5.9158077,6.8035703,9.395399
2024-01-06,145685,143471,Saturday,1704507035,3.0,1704541433,34421.523,0.0,0.0,0.0,0.0,16.16,34.07,23.57,16.255627,26.195522,9.152775,6.7035394,8.5006
2024-01-05,300225,296090,Friday,1704420634,3.0,1704454978,34366.426,0.0,0.0,0.0,0.0,13.640001,31.64,22.505001,15.348583,24.838966,5.9761314,5.188683,8.0532
2024-01-04,332538,329338,Thursday,1704334231,3.0,1704368525,34314.516,0.0,0.0,0.0,0.0,14.18,31.64,22.76375,15.613306,24.759068,6.731386,4.124824,6.9346995
2024-01-03,343723,339948,Wednesday,1704247827,3.0,1704282073,34265.863,0.0,0.0,0.0,0.0,11.84,31.91,22.261251,14.830235,24.896185,2.953846,6.2154794,8.2769
2024-01-02,285044,282192,Tuesday,1704161420,3.0,1704195622,34220.555,0.0,0.0,0.0,0.0,11.48,33.17,23.7275,16.631807,25.473911,2.9630852,5.1645155,8.2769
2024-01-01,107082,104109,Monday,1704075011,1.0,1704109173,34178.664,0.0,0.0,0.0,0.0,10.309999,31.73,21.935,14.6461525,25.413273,1.7935982,5.1499605,7.3820996
2023-12-31,183060,180524,Sunday,1703988600,0.0,1704022725,34140.277,0.0,0.0,0.0,0.0,12.200001,34.61,23.701252,16.083706,27.879263,3.2344723,6.331145,10.5139
2023-12-30,198454,196266,Saturday,1703902187,3.0,1703936279,34105.46,0.0,0.0,0.0,0.0,16.16,41.54,26.82125,18.824497,33.981407,6.4101677,8.57387,11.4087
2023-12-29,248048,244692,Friday,1703815773,3.0,1703849835,34074.3,0.0,0.0,0.0,0.0,13.82,33.44,25.01375,17.939884,27.001972,5.1060677,5.9100847,8.0532
2023-12-28,254965,251814,Thursday,1703729356,1.0,1703763393,34046.86,0.0,0.0,0.0,0.0,14.719999,41.27,27.567501,19.5075,33.922943,5.955471,7.9342575,10.7376
2023-12-27,206874,203879,Wednesday,1703642938,71.0,1703676953,34023.227,0.003937008,0.0,0.027559055,1.0,15.440001,33.62,24.21125,16.569134,26.694237,6.843107,6.2675934,8.5006
2023-12-26,185370,183035,Tuesday,1703556519,3.0,1703590515,34003.465,0.0,0.0,0.0,0.0,13.280001,31.55,23.48,16.090328,23.89685,5.435627,5.8547893,7.8295
2023-12-25,65261,63108,Monday,1703470097,3.0,1703504079,33987.645,0.0,0.0,0.0,0.0,15.08,33.44,23.55125,15.943384,26.156464,7.6789,7.9089894,11.184999
2023-12-24,101840,99921,Sunday,1703383674,3.0,1703417646,33975.836,0.0,0.0,0.0,0.0,13.190001,29.119999,22.62125,15.403988,22.574167,4.7856407,6.2675934,7.8295
2023-12-23,164757,162552,Saturday,1703297249,3.0,1703331216,33968.098,0.0,0.0,0.0,0.0,12.02,29.75,21.0875,13.65295,22.38495,4.2370853,6.0852976,7.8295
2023-12-22,235114,231832,Friday,1703210822,3.0,1703244786,33964.41,0.0,0.0,0.0,0.0,12.740002,27.86,19.82,12.5046425,20.782722,5.802637,5.1645155,7.3820996
2023-12-21,284356,281699,Thursday,1703124392,0.0,1703158358,33964.703,0.0,0.0,0.0,0.0,6.3500004,32.27,20.66,12.7038555,24.555677,-1.2423477,8.0532,10.9613
2023-12-20,322285,321933,Wednesday,1703037960,3.0,1703071932,33968.934,0.0,0.0,0.0,0.0,8.690001,29.75,20.378752,13.03957,22.425674,1.1699982,5.405955,7.1584
2023-12-19,333175,329793,Tuesday,1702951526,3.0,1702985508,33977.05,0.0,0.0,0.0,0.0,5.7199974,27.59,18.211248,10.967651,20.685713,-1.6142769,4.457191,7.8295
2023-12-18,295866,291165,Monday,1702865089,3.0,1702899085,33988.996,0.0,0.0,0.0,0.0,8.240002,28.94,19.28375,11.707096,21.650517,0.2769165,6.8035703,9.395399
2023-12-17,146140,143676,Sunday,1702778651,0.0,1702812664,34004.723,0.0,0.0,0.0,0.0,11.030001,26.51,18.728752,11.325552,19.2956,3.7588654,6.7703905,9.1717
2023-12-16,266920,260677,Saturday,1702692211,3.0,1702726244,34024.17,0.0,0.0,0.0,0.0,9.59,23.09,16.392502,8.838604,15.70052,1.7103825,5.3874097,7.6058
2023-12-15,358513,353111,Friday,1702605769,3.0,1702639827,34047.28,0.0,0.0,0.0,0.0,11.57,23.18,17.341248,9.489416,14.910992,4.342823,6.491156,12.3035
2023-12-14,414262,409757,Thursday,1702519325,3.0,1702553411,34074.0,0.0,0.0,0.0,0.0,10.309999,28.039999,19.7225,10.688845,19.034443,1.5439339,8.204028,14.093101
2023-12-13,422989,418667,Wednesday,1702432880,3.0,1702466998,34104.266,0.0,0.0,0.0,0.0,21.56,40.46,30.185,19.84236,30.028828,11.443701,16.790916,25.501799
2023-12-12,411120,406471,Tuesday,1702346433,3.0,1702380587,34138.008,0.0,0.0,0.0,0.0,29.93,49.64,39.87125,29.63084,41.451645,22.849823,16.285606,26.3966
2023-12-11,341227,336681,Monday,1702259985,3.0,1702294177,34175.168,0.0,0.0,0.0,0.0,18.5,35.42,26.25875,18.911648,28.825733,10.32234,7.137398,11.4087
2023-12-10,137365,134742,Sunday,1702173536,3.0,1702207770,34215.684,0.0,0.0,0.0,0.0,15.98,50.09,32.195,23.566803,39.624386,9.015572,12.046614,16.7775
2023-12-09,262990,260112,Saturday,1702087086,3.0,1702121365,34259.492,0.0,0.0,0.0,0.0,26.869999,47.03,34.97,27.215088,40.49924,18.456125,7.6973605,10.5139
2023-12-08,358829,354442,Friday,1702000635,3.0,1702034963,34306.516,0.0,0.0,0.0,0.0,20.84,44.690002,34.41125,27.53709,38.04656,12.890657,6.109918,10.290199
2023-12-07,415656,411867,Thursday,1701914183,3.0,1701948562,34356.703,0.0,0.0,0.0,0.0,31.1,58.37,42.6575,34.31404,50.313995,22.572592,9.7225895,14.5405
2023-12-06,426317,422535,Wednesday,1701827731,3.0,1701862164,34409.973,0.0,0.0,0.0,0.0,23.54,44.239998,34.49375,27.42294,37.6982,15.22728,7.119848,8.7243
2023-12-05,415353,411362,Tuesday,1701741278,0.0,1701775769,34466.266,0.0,0.0,0.0,0.0,23.09,49.01,34.78625,27.059566,40.040276,16.683817,7.9657307,12.750899
2023-12-04,345430,340773,Monday,1701654825,0.0,1701689376,34525.516,0.0,0.0,0.0,0.0,26.060001,48.83,37.07375,29.454048,42.53765,18.811174,9.437913,12.5272
2023-12-03,179072,176893,Sunday,1701568371,3.0,1701602986,34587.69,0.0,0.0,0.0,0.0,17.33,42.260002,30.545,23.265862,35.5239,10.110434,6.0191517,7.8295
2023-12-02,266008,262820,Saturday,1701481915,3.0,1701516597,34653.523,0.0,0.0,0.0,0.0,21.38,41.54,31.5425,24.660591,34.658516,14.308674,5.110945,7.6058
2023-12-01,338335,333223,Friday,1701395458,3.0,1701430211,34723.156,0.0,0.0,0.0,0.0,20.66,43.25,33.03125,26.185051,36.50821,14.362263,6.843904,8.948
2023-11-30,406502,401435,Thursday,1701308999,3.0,1701343828,34796.42,0.0,0.0,0.0,0.0,25.25,42.440002,33.6875,26.6666,35.917015,17.979706,5.5340323,8.948
2023-11-29,394151,388953,Wednesday,1701222540,3.0,1701257446,34873.17,0.0,0.0,0.0,0.0,23.9,44.6,33.75125,26.34002,36.88232,15.655972,5.9100847,9.395399
2023-11-28,389958,385500,Tuesday,1701136079,3.0,1701171067,34953.246,0.0,0.0,0.0,0.0,25.61,46.58,35.48,28.292707,39.842163,18.36608,7.1618943,10.5139
2023-11-27,333446,328302,Monday,1701049617,3.0,1701084689,35036.49,0.0,0.0,0.0,0.0,25.7,44.42,34.4375,27.584034,38.232517,18.175335,5.7295156,7.8295
2023-11-26,147216,144985,Sunday,1700963154,3.0,1700998314,35122.75,0.0,0.0,0.0,0.0,25.880001,45.5,36.72125,29.98526,38.801132,18.546154,6.3587484,8.5006
2023-11-25,196460,194024,Saturday,1700876690,3.0,1700911941,35211.863,0.0,0.0,0.0,0.0,22.91,45.95,35.25875,28.418442,39.479527,14.812632,6.0770693,7.6058
2023-11-24,229779,225802,Friday,1700790226,3.0,1700825569,35303.69,0.0,0.0,0.0,0.0,23.0,48.47,35.4425,27.830437,40.337257,15.767506,6.7444715,11.6324
2023-11-23,98717,96422,Thursday,1700703761,3.0,1700739200,35398.074,0.0,0.0,0.0,0.0,29.75,46.67,38.056248,29.546288,38.79683,19.860788,10.821162,14.5405
2023-11-22,294756,290193,Wednesday,1700617296,0.0,1700652832,35494.87,0.0,0.0,0.0,0.0,22.46,49.46,36.5375,29.224047,41.478443,14.995533,5.659212,9.395399
2023-11-21,320186,315193,Tuesday,1700530830,0.0,1700566466,35593.926,0.0,0.0,0.0,0.0,25.43,48.65,37.71875,30.278357,40.996513,17.184263,6.639784,12.974601
2023-11-20,338682,333968,Monday,1700444364,0.0,1700480102,35695.098,0.0,0.0,0.0,0.0,27.23,54.59,41.06375,33.00237,47.591606,19.885778,9.745724,13.869399
2023-11-19,175108,171898,Sunday,1700357898,3.0,1700393740,35798.25,0.0,0.0,0.0,0.0,28.49,50.99,40.31375,33.061024,43.935833,20.462353,6.409698,9.395399
2023-11-18,245325,241296,Saturday,1700271432,3.0,1700307380,35903.24,0.0,0.0,0.0,0.0,32.54,47.93,39.96875,32.906147,40.922943,25.395344,5.7295156,8.0532
2023-11-17,368597,363796,Friday,1700184966,3.0,1700221021,36009.918,0.0,0.0,0.0,0.0,29.48,46.67,36.99875,30.296715,40.527187,22.819307,4.4120536,6.9346995
2023-11-16,425582,420136,Thursday,1700098500,1.0,1700134664,36118.164,0.0,0.0,0.0,0.0,23.54,46.940002,35.708748,28.758623,39.59653,16.057117,5.442856,8.2769
2023-11-15,449157,444935,Wednesday,1700012035,0.0,1700048309,36227.836,0.0,0.0,0.0,0.0,23.63,46.67,36.2825,29.554081,40.01429,16.098608,5.7032533,10.0665
2023-11-14,564377,551860,Tuesday,1699925569,0.0,1699961955,36338.793,0.0,0.0,0.0,0.0,25.970001,53.690002,39.5375,31.753927,46.595127,18.637133,10.155586,14.3168
2023-11-13,365880,360890,Monday,1699839105,3.0,1699875604,36451.004,0.0,0.0,0.0,0.0,28.49,53.24,40.966248,33.460724,45.212044,21.005936,8.031422,11.8561
2023-11-12,193797,191490,Sunday,1699752639,0.0,1699789254,36565.535,0.0,0.0,0.0,0.0,28.039999,51.08,40.13375,33.683388,44.151627,20.908827,6.409698,8.7243
2023-11-11,261996,258589,Saturday,1699666174,3.0,1699702907,36682.68,0.0,0.0,0.0,0.0,27.5,54.14,40.535004,33.507885,46.672585,20.68462,9.017635,12.3035
2023-11-10,288463,283320,Friday,1699579708,3.0,1699616561,36802.258,0.0,0.0,0.0,0.0,25.79,52.97,40.471252,33.151505,47.01004,20.312408,14.15687,21.9226
2023-11-09,425338,420372,Thursday,1699493242,51.0,1699530218,36924.113,0.007874016,0.007874016,0.0,2.0,38.12,56.48,45.882496,38.54027,49.244286,31.00084,7.6451745,13.1983
2023-11-08,443202,437711,Wednesday,1699406775,3.0,1699443876,37048.07,0.0,0.0,0.0,0.0,33.71,58.19,47.06,40.927963,51.797783,27.802017,5.5022926,9.619101
2023-11-07,426894,421819,Tuesday,1699320309,3.0,1699357537,37173.99,0.0,0.0,0.0,0.0,32.0,57.02,45.515,39.150715,50.820488,25.547606,7.1092973,9.1717
2023-11-06,360834,355466,Monday,1699233842,3.0,1699271199,37301.695,0.0,0.0,0.0,0.0,33.26,56.21,46.2725,40.37946,50.30786,26.978361,6.7629957,9.1717
2023-11-05,193580,190438,Sunday,1699147376,3.0,1699184862,37431.043,0.0,0.0,0.0,0.0,33.44,54.59,44.8925,39.31833,49.53272,28.07898,4.124824,10.0665
2023-11-04,333177,327779,Saturday,1699060909,0.0,1699098527,37561.883,0.0,0.0,0.0,0.0,37.04,63.5,48.86,41.191715,55.898045,27.255295,10.51628,14.764199
2023-11-03,357118,351347,Friday,1698974443,0.0,1699012193,37694.062,0.0,0.0,0.0,0.0,34.52,62.06,48.319996,41.407562,55.927658,27.654444,6.5334187,8.948
2023-11-02,426195,419961,Thursday,1698887977,3.0,1698925861,37827.438,0.0,0.0,0.0,0.0,35.239998,66.02,50.600002,42.32521,56.5455,27.565025,13.806114,22.1463
2023-11-01,427835,421791,Wednesday,1698801511,3.0,1698839530,37961.875,0.0,0.0,0.0,0.0,49.82,69.98,58.715004,48.56259,60.507008,39.91282,17.490135,24.8307
2023-10-31,410490,403922,Tuesday,1698715045,3.0,1698753200,38097.223,0.0,0.0,0.0,0.0,57.11,69.44,61.718754,51.896797,63.40097,43.494392,24.899126,36.463097
2023-10-30,370271,364417,Monday,1698628580,3.0,1698666871,38233.344,0.0,0.0,0.0,0.0,42.53,71.6,56.9525,50.82151,66.14689,36.056725,8.385021,11.4087
2023-10-29,280200,277333,Sunday,1698542115,3.0,1698580543,38370.113,0.0,0.0,0.0,0.0,42.440002,68.27,55.298748,49.36515,63.200687,36.146996,6.7147274,9.395399
2023-10-28,285798,281989,Saturday,1698455651,3.0,1698494216,38507.39,0.0,0.0,0.0,0.0,42.260002,70.34,57.1025,51.156887,64.875824,37.306236,7.1723676,11.184999
2023-10-27,391918,384475,Friday,1698369187,3.0,1698407890,38645.055,0.0,0.0,0.0,0.0,46.67,70.61,58.53875,51.77031,65.29033,39.096283,9.347342,12.3035
2023-10-26,431437,425272,Thursday,1698282723,3.0,1698321564,38782.97,0.0,0.0,0.0,0.0,42.08,66.83,55.167503,48.81687,60.45193,35.27344,7.0064893,10.5139
